Revenue,InvoiceDate
0.0,2011-04-28 16:01:00.000000000
0.0,2011-04-28 16:01:00.000000000
0.0,2011-04-28 16:01:00.000000000
0.0,2011-04-28 16:02:00.000000000
0.0,2011-04-28 16:03:00.000000000
0.0,2011-04-28 16:03:00.000000000
0.0,2011-04-28 16:04:00.000000000
0.0,2011-04-28 16:04:00.000000000
0.0,2011-04-28 16:04:00.000000000
0.0,2011-04-28 16:05:00.000000000
0.0,2011-04-28 16:05:00.000000000
331.18,2011-04-28 16:11:00.000000000
1071.13,2011-04-28 16:21:00.000000000
15.27,2011-04-28 16:23:00.000000000
112.96000000000001,2011-04-28 16:39:00.000000000
275.54,2011-04-28 16:40:00.000000000
354.72,2011-04-28 16:53:00.000000000
2.52,2011-04-28 17:13:00.000000000
340.72,2011-04-28 18:11:00.000000000
94.45,2011-04-28 19:53:00.000000000
320.88,2011-05-01 10:51:00.000000000
800.01,2011-05-01 11:10:00.000000000
204.24,2011-05-01 11:14:00.000000000
443.85,2011-05-01 11:36:00.000000000
383.45,2011-05-01 11:50:00.000000000
153.86,2011-05-01 11:55:00.000000000
53.1,2011-05-01 12:09:00.000000000
477.09,2011-05-01 12:35:00.000000000
439.85,2011-05-01 12:37:00.000000000
388.21000000000004,2011-05-01 12:41:00.000000000
116.09,2011-05-01 12:54:00.000000000
2.1,2011-05-01 13:26:00.000000000
654.17,2011-05-01 13:45:00.000000000
313.26,2011-05-01 14:17:00.000000000
164.86,2011-05-01 14:58:00.000000000
810.56,2011-05-01 14:59:00.000000000
153.75,2011-05-01 15:33:00.000000000
4.2,2011-05-03 08:35:00.000000000
34.39,2011-05-03 08:37:00.000000000
0.85,2011-05-03 08:37:00.000000000
306.5,2011-05-03 09:05:00.000000000
134.8,2011-05-03 09:26:00.000000000
316.12,2011-05-03 09:34:00.000000000
3579.67,2011-05-03 09:44:00.000000000
446.62,2011-05-03 09:44:00.000000000
248.25,2011-05-03 09:46:00.000000000
40.35,2011-05-03 09:47:00.000000000
0.0,2011-05-03 10:15:00.000000000
0.0,2011-05-03 10:19:00.000000000
108.87,2011-05-03 10:25:00.000000000
150.32,2011-05-03 10:30:00.000000000
327.71,2011-05-03 10:41:00.000000000
612.16,2011-05-03 10:42:00.000000000
820.74,2011-05-03 10:43:00.000000000
306.82,2011-05-03 10:49:00.000000000
159.35999999999999,2011-05-03 10:51:00.000000000
1102.8600000000001,2011-05-03 10:55:00.000000000
534.65,2011-05-03 10:56:00.000000000
0.0,2011-05-03 11:10:00.000000000
609.5,2011-05-03 11:11:00.000000000
0.0,2011-05-03 11:12:00.000000000
0.0,2011-05-03 11:12:00.000000000
0.0,2011-05-03 11:13:00.000000000
0.0,2011-05-03 11:13:00.000000000
0.0,2011-05-03 11:14:00.000000000
0.0,2011-05-03 11:15:00.000000000
0.0,2011-05-03 11:15:00.000000000
0.0,2011-05-03 11:16:00.000000000
0.0,2011-05-03 11:16:00.000000000
21.599999999999998,2011-05-03 11:19:00.000000000
0.0,2011-05-03 11:19:00.000000000
0.0,2011-05-03 11:19:00.000000000
0.0,2011-05-03 11:20:00.000000000
0.0,2011-05-03 11:20:00.000000000
0.0,2011-05-03 11:20:00.000000000
0.0,2011-05-03 11:21:00.000000000
0.0,2011-05-03 11:21:00.000000000
450.52,2011-05-03 11:22:00.000000256
0.0,2011-05-03 11:24:00.000000000
0.0,2011-05-03 11:30:00.000000000
204.00000000000003,2011-05-03 11:33:00.000000000
312.49,2011-05-03 11:34:00.000000000
467.70000000000005,2011-05-03 11:34:00.000000000
157.75,2011-05-03 11:40:00.000000000
489.59999999999997,2011-05-03 11:41:00.000000000
626.1,2011-05-03 11:42:00.000000000
214.15,2011-05-03 11:44:00.000000000
62.28,2011-05-03 11:59:00.000000000
1110.72,2011-05-03 12:02:00.000000000
8.5,2011-05-03 12:03:00.000000000
344.70000000000005,2011-05-03 12:03:00.000000000
195.1,2011-05-03 12:04:00.000000000
115.95,2011-05-03 12:07:00.000000000
481.64,2011-05-03 12:13:00.000000000
106.66,2011-05-03 12:16:00.000000000
63.910000000000004,2011-05-03 12:17:00.000000000
311.13,2011-05-03 12:24:00.000000000
0.0,2011-05-03 12:34:00.000000000
0.0,2011-05-03 12:34:00.000000000
374.0,2011-05-03 12:35:00.000000000
0.0,2011-05-03 12:35:00.000000000
0.0,2011-05-03 12:36:00.000000000
0.0,2011-05-03 12:37:00.000000000
0.0,2011-05-03 12:38:00.000000000
0.0,2011-05-03 12:38:00.000000000
0.0,2011-05-03 12:39:00.000000000
0.0,2011-05-03 12:39:00.000000000
478.51,2011-05-03 12:53:00.000000000
309.35,2011-05-03 13:22:00.000000000
299.81,2011-05-03 13:31:00.000000000
0.0,2011-05-03 13:35:00.000000000
0.0,2011-05-03 13:35:00.000000000
0.0,2011-05-03 13:36:00.000000000
0.0,2011-05-03 13:36:00.000000000
303.61,2011-05-03 13:36:00.000000000
0.0,2011-05-03 13:36:00.000000000
0.0,2011-05-03 13:37:00.000000000
797.26,2011-05-03 13:39:00.000000000
8142.75,2011-05-03 13:46:00.000000000
1132.95,2011-05-03 13:52:00.000000000
0.0,2011-05-03 14:13:00.000000000
0.0,2011-05-03 14:15:00.000000000
494.84999999999997,2011-05-03 14:16:00.000000000
0.0,2011-05-03 14:33:00.000000000
0.0,2011-05-03 14:35:00.000000000
275.93,2011-05-03 15:12:00.000000000
173.07999999999998,2011-05-03 15:15:00.000000000
337.38,2011-05-03 15:23:00.000000000
5.95,2011-05-03 15:39:00.000000000
257.86,2011-05-03 15:59:00.000000000
1445.61,2011-05-03 16:06:00.000000000
1248.33,2011-05-03 16:09:00.000000000
76.65,2011-05-03 16:35:00.000000000
288.75,2011-05-03 16:49:00.000000000
0.0,2011-05-03 16:50:00.000000000
0.0,2011-05-03 16:51:00.000000000
209.99,2011-05-03 17:12:00.000000000
565.0,2011-05-04 08:15:00.000000000
593.52,2011-05-04 08:17:00.000000000
688.35,2011-05-04 08:40:00.000000000
306.36,2011-05-04 09:52:00.000000000
424.42,2011-05-04 09:57:00.000000000
313.62,2011-05-04 10:15:00.000000256
465.99,2011-05-04 10:15:00.000000000
0.0,2011-05-04 10:25:00.000000000
141.94,2011-05-04 10:58:00.000000000
2805.2799999999997,2011-05-04 11:00:00.000000000
109.38,2011-05-04 11:12:00.000000000
775.0,2011-05-04 11:21:00.000000000
250.04,2011-05-04 11:23:00.000000000
476.29,2011-05-04 11:26:00.000000000
3566.1400000000003,2011-05-04 11:32:00.000000000
231.27,2011-05-04 11:32:00.000000000
756.73,2011-05-04 11:37:00.000000000
319.74,2011-05-04 11:39:00.000000000
224.78000000000003,2011-05-04 11:43:00.000000000
95.8,2011-05-04 11:45:00.000000000
77.1,2011-05-04 11:46:00.000000000
271.83,2011-05-04 11:50:00.000000000
172.77,2011-05-04 11:50:00.000000000
364.18,2011-05-04 11:58:00.000000000
270.02,2011-05-04 12:20:00.000000000
159.20000000000002,2011-05-04 12:26:00.000000000
261.95,2011-05-04 12:29:00.000000000
483.7,2011-05-04 12:32:00.000000000
22.9,2011-05-04 12:32:00.000000000
8.4,2011-05-04 12:33:00.000000000
9.36,2011-05-04 13:11:00.000000000
500.09,2011-05-04 13:12:00.000000000
75.66,2011-05-04 13:13:00.000000000
411.54,2011-05-04 13:17:00.000000000
203.86999999999998,2011-05-04 13:22:00.000000000
0.0,2011-05-04 13:23:00.000000000
0.0,2011-05-04 13:31:00.000000000
453.02,2011-05-04 13:34:00.000000000
1030.7,2011-05-04 13:36:00.000000000
223.22,2011-05-04 13:52:00.000000000
252.1,2011-05-04 13:57:00.000000000
114.04,2011-05-04 14:03:00.000000000
17.14,2011-05-04 14:03:00.000000000
419.0,2011-05-04 14:11:00.000000000
4.95,2011-05-04 14:26:00.000000000
5.1,2011-05-04 14:27:00.000000000
1032.46,2011-05-04 14:33:00.000000000
302.47,2011-05-04 14:33:00.000000000
997.5,2011-05-04 14:43:00.000000000
278.4,2011-05-04 14:52:00.000000000
2.1,2011-05-04 14:54:00.000000000
302.88,2011-05-04 14:55:00.000000000
814.71,2011-05-04 15:08:00.000000000
312.71999999999997,2011-05-04 15:25:00.000000000
326.9,2011-05-04 15:33:00.000000000
128.01,2011-05-04 15:33:00.000000000
230.03,2011-05-04 15:37:00.000000000
110.64,2011-05-04 15:41:00.000000000
227.65,2011-05-04 16:07:00.000000000
418.2,2011-05-04 16:36:00.000000000
194.3,2011-05-04 16:51:00.000000000
206.6,2011-05-04 17:19:00.000000000
385.14,2011-05-05 07:37:00.000000000
484.12000000000006,2011-05-05 08:16:00.000000000
313.4,2011-05-05 08:18:00.000000000
179.0,2011-05-05 08:30:00.000000000
119.7,2011-05-05 08:32:00.000000000
311.29999999999995,2011-05-05 08:33:00.000000000
303.82,2011-05-05 09:05:00.000000000
346.08,2011-05-05 09:11:00.000000000
108.95,2011-05-05 09:13:00.000000000
306.72,2011-05-05 09:15:00.000000000
296.88,2011-05-05 09:16:59.999999744
378.24,2011-05-05 09:18:00.000000000
51.0,2011-05-05 09:29:00.000000000
306.72,2011-05-05 09:34:00.000000000
134.7,2011-05-05 09:44:00.000000000
186.86,2011-05-05 09:53:00.000000000
464.3,2011-05-05 10:07:00.000000000
64.95000000000002,2011-05-05 10:20:00.000000000
89.4,2011-05-05 10:22:00.000000000
170.96,2011-05-05 10:29:00.000000000
81.10000000000001,2011-05-05 10:31:00.000000000
0.0,2011-05-05 10:45:00.000000000
99.6,2011-05-05 10:49:00.000000000
116.95,2011-05-05 10:51:00.000000000
110.38,2011-05-05 11:08:00.000000000
15.0,2011-05-05 11:09:00.000000000
307.0,2011-05-05 11:18:00.000000000
633.0,2011-05-05 11:46:00.000000000
494.7,2011-05-05 11:47:00.000000000
593.72,2011-05-05 11:53:00.000000000
425.4,2011-05-05 12:13:00.000000000
321.48,2011-05-05 12:22:00.000000000
277.97,2011-05-05 12:22:00.000000000
303.54,2011-05-05 12:24:00.000000000
263.24,2011-05-05 12:37:00.000000000
112.63000000000001,2011-05-05 12:38:00.000000000
466.71,2011-05-05 12:38:00.000000000
386.5,2011-05-05 12:39:00.000000000
123.75,2011-05-05 12:40:00.000000000
305.9,2011-05-05 12:52:00.000000000
0.0,2011-05-05 13:13:00.000000000
0.0,2011-05-05 13:13:00.000000000
369.95,2011-05-05 13:14:00.000000000
208.36,2011-05-05 13:19:00.000000000
809.4,2011-05-05 13:29:00.000000000
225.60000000000002,2011-05-05 13:34:00.000000000
292.11,2011-05-05 13:43:00.000000000
185.39999999999998,2011-05-05 13:44:00.000000000
109.25,2011-05-05 13:46:00.000000000
897.5999999999999,2011-05-05 13:53:00.000000000
1051.99,2011-05-05 13:56:00.000000000
562.29,2011-05-05 14:32:00.000000000
281.66,2011-05-05 14:37:00.000000000
239.52,2011-05-05 14:41:00.000000000
250.47,2011-05-05 14:55:00.000000000
265.2,2011-05-05 15:12:00.000000000
68.0,2011-05-05 15:13:00.000000000
89.39999999999999,2011-05-05 15:29:00.000000000
442.96,2011-05-05 15:31:00.000000000
99.21,2011-05-05 15:39:00.000000000
437.52000000000004,2011-05-05 15:41:59.999999744
1388.59,2011-05-05 15:42:00.000000000
352.26,2011-05-05 15:44:00.000000000
1353.1299999999999,2011-05-05 15:47:00.000000000
258.6,2011-05-05 15:48:00.000000000
1121.57,2011-05-05 15:55:59.580419584
147.44,2011-05-05 16:31:00.000000000
622.47,2011-05-05 16:34:00.000000000
4.16,2011-05-05 16:54:00.000000000
310.78,2011-05-05 16:56:00.000000000
30.25,2011-05-05 17:19:00.000000000
292.42,2011-05-05 17:26:00.000000000
138.85,2011-05-05 17:28:00.000000000
26.42,2011-05-05 17:41:00.000000000
217.8,2011-05-05 17:42:00.000000000
400.3,2011-05-05 17:59:00.000000000
378.95,2011-05-05 18:04:00.000000000
108.0,2011-05-05 18:06:00.000000000
64.06,2011-05-05 18:09:00.000000000
67.95,2011-05-05 18:16:00.000000000
214.56,2011-05-05 18:36:00.000000000
143.45999999999998,2011-05-05 18:38:00.000000000
17.5,2011-05-05 18:48:00.000000000
211.15,2011-05-05 19:16:00.000000000
240.6,2011-05-05 19:48:00.000000000
4655.85,2011-05-06 08:10:00.000000000
105.9,2011-05-06 08:25:00.000000000
1208.31,2011-05-06 09:00:00.000000000
449.42,2011-05-06 09:14:00.000000000
365.83,2011-05-06 09:22:00.000000000
370.77,2011-05-06 09:44:00.000000000
519.0,2011-05-06 10:00:00.000000000
0.0,2011-05-06 10:08:00.000000000
415.02,2011-05-06 10:10:00.000000000
0.0,2011-05-06 10:10:00.000000000
186.9,2011-05-06 10:16:00.000000000
353.06,2011-05-06 10:19:00.000000000
327.96,2011-05-06 10:32:00.000000000
356.40000000000003,2011-05-06 10:33:00.000000000
251.75,2011-05-06 10:34:00.000000000
647.75,2011-05-06 10:36:00.000000000
140.57999999999998,2011-05-06 10:37:00.000000000
76.32000000000001,2011-05-06 10:39:00.000000000
1264.0800000000002,2011-05-06 10:43:00.000000000
95.56,2011-05-06 10:45:00.000000000
4.2,2011-05-06 10:51:00.000000000
118.3,2011-05-06 11:05:00.000000000
190.54,2011-05-06 11:20:00.000000000
300.4,2011-05-06 11:26:00.000000000
404.40000000000003,2011-05-06 11:27:00.000000000
289.82,2011-05-06 11:36:00.000000000
261.36,2011-05-06 11:40:00.000000000
59.9,2011-05-06 11:47:00.000000000
550.12,2011-05-06 11:50:00.000000000
19.919999999999998,2011-05-06 11:51:00.000000000
162.24,2011-05-06 11:55:00.000000000
700.6,2011-05-06 12:00:00.000000000
371.96,2011-05-06 12:21:00.000000000
93.75,2011-05-06 12:23:00.000000000
226.9,2011-05-06 12:28:00.000000000
115.15,2011-05-06 12:44:00.000000000
216.3,2011-05-06 12:53:00.000000000
1128.6,2011-05-06 13:01:00.000000000
640.0,2011-05-06 13:03:00.000000000
15.600000000000001,2011-05-06 13:07:00.000000000
0.0,2011-05-06 13:25:00.000000000
127.38,2011-05-06 13:25:00.000000000
0.0,2011-05-06 13:28:00.000000000
0.0,2011-05-06 13:29:00.000000000
116.49000000000001,2011-05-06 13:31:00.000000000
430.46000000000004,2011-05-06 13:35:00.000000000
1484.4,2011-05-06 13:36:00.000000000
195.14999999999998,2011-05-06 13:38:00.000000000
173.12,2011-05-06 13:43:00.000000000
162.96,2011-05-06 13:43:00.000000000
464.01,2011-05-06 13:52:00.000000000
483.02000000000004,2011-05-06 13:53:00.000000000
0.0,2011-05-06 13:59:00.000000000
10.08,2011-05-06 14:04:00.000000000
58.9,2011-05-06 14:12:00.000000000
315.66,2011-05-06 14:16:00.000000000
243.51999999999998,2011-05-06 14:22:00.000000000
6.2,2011-05-06 14:24:00.000000000
204.29999999999998,2011-05-06 14:25:00.000000000
138.19,2011-05-06 14:32:00.000000000
211.44,2011-05-06 14:32:00.000000000
90.12,2011-05-06 14:47:00.000000000
0.0,2011-05-06 15:11:00.000000000
0.0,2011-05-06 15:12:00.000000000
0.0,2011-05-06 15:12:00.000000000
304.21,2011-05-06 15:13:00.000000000
0.0,2011-05-06 15:15:00.000000000
0.0,2011-05-06 15:16:00.000000000
0.0,2011-05-06 15:20:00.000000000
0.0,2011-05-06 15:20:00.000000000
0.0,2011-05-06 15:22:00.000000000
0.0,2011-05-06 15:24:00.000000000
0.0,2011-05-06 15:25:00.000000000
0.0,2011-05-06 15:26:00.000000000
0.0,2011-05-06 15:26:00.000000000
0.0,2011-05-06 15:27:00.000000000
0.0,2011-05-06 15:29:00.000000000
1514.98,2011-05-06 15:40:00.000000000
0.0,2011-05-06 15:43:00.000000000
628.85,2011-05-06 15:47:00.000000000
2293.79,2011-05-06 15:54:00.000000000
112.05000000000001,2011-05-06 15:54:00.000000000
1520.48,2011-05-06 16:01:00.000000000
313.3,2011-05-06 16:17:00.000000000
529.7,2011-05-06 16:29:00.000000000
185.31,2011-05-06 16:48:00.000000000
367.52,2011-05-06 16:54:00.000000000
199.85000000000002,2011-05-06 17:04:00.000000000
62.67999999999999,2011-05-06 19:22:00.000000000
84.49,2011-05-06 19:37:00.000000000
29.89,2011-05-06 19:39:00.000000000
108.87,2011-05-06 19:42:00.000000000
19.720000000000002,2011-05-06 19:44:00.000000000
21.39,2011-05-06 19:48:00.000000000
7.15,2011-05-06 19:49:00.000000000
35.97,2011-05-06 19:53:00.000000000
3.3,2011-05-06 19:55:00.000000000
22.14,2011-05-06 20:00:00.000000000
251.75,2011-05-08 10:11:00.000000000
187.98000000000002,2011-05-08 10:20:00.000000000
158.26,2011-05-08 10:21:00.000000000
187.16,2011-05-08 10:33:00.000000000
327.85,2011-05-08 10:43:00.000000000
386.72,2011-05-08 11:08:00.000000000
253.47,2011-05-08 11:13:00.000000000
480.46000000000004,2011-05-08 11:21:00.000000000
280.6,2011-05-08 11:34:00.000000000
265.75,2011-05-08 11:38:00.000000000
243.72,2011-05-08 11:38:00.000000000
564.33,2011-05-08 11:41:00.000000000
282.85,2011-05-08 11:41:00.000000000
117.33,2011-05-08 11:49:00.000000000
426.84,2011-05-08 11:49:00.000000000
287.89,2011-05-08 11:52:00.000000000
105.55,2011-05-08 11:56:00.000000000
150.35,2011-05-08 12:00:00.000000000
1128.94,2011-05-08 12:13:00.000000000
348.3,2011-05-08 12:26:00.000000000
236.10000000000002,2011-05-08 12:30:00.000000000
59.8,2011-05-08 12:31:00.000000000
282.48,2011-05-08 12:31:00.000000000
354.8,2011-05-08 12:34:00.000000000
199.11,2011-05-08 12:36:00.000000000
312.4,2011-05-08 12:38:00.000000000
141.85999999999999,2011-05-08 12:39:00.000000000
938.85,2011-05-08 12:42:00.000000000
364.23,2011-05-08 12:44:00.000000000
109.80000000000001,2011-05-08 12:48:00.000000000
321.9,2011-05-08 12:48:00.000000000
350.9,2011-05-08 12:58:00.000000000
205.37,2011-05-08 13:07:00.000000000
107.0,2011-05-08 13:19:00.000000000
302.44,2011-05-08 13:20:00.000000000
5.55,2011-05-08 13:24:00.000000000
369.75,2011-05-08 13:32:00.000000000
406.1,2011-05-08 14:00:00.000000000
38.2,2011-05-08 14:02:00.000000000
173.12,2011-05-08 14:05:00.000000000
193.35000000000002,2011-05-08 14:06:00.000000000
251.01999999999998,2011-05-08 14:08:00.000000000
356.92,2011-05-08 14:09:00.000000000
134.65,2011-05-08 14:10:00.000000000
236.46,2011-05-08 14:18:00.000000000
114.05,2011-05-08 14:44:00.000000000
97.09,2011-05-08 14:59:00.000000000
247.77,2011-05-08 15:15:00.000000256
183.29999999999998,2011-05-08 15:15:00.000000000
119.75,2011-05-08 15:16:00.000000000
283.99,2011-05-08 15:20:00.000000000
95.85,2011-05-08 15:20:00.000000000
302.4,2011-05-08 15:20:59.999999744
328.45,2011-05-08 15:22:00.000000000
155.68,2011-05-08 15:22:00.000000000
318.15999999999997,2011-05-08 15:22:00.000000000
214.5,2011-05-08 15:58:00.000000000
760.52,2011-05-08 16:03:00.000000000
90.6,2011-05-08 16:06:00.000000000
334.71000000000004,2011-05-08 16:11:00.000000000
377.36,2011-05-08 16:12:59.999999744
59.050000000000004,2011-05-09 08:23:00.000000000
247.79999999999998,2011-05-09 08:26:00.000000000
368.26,2011-05-09 09:15:00.000000000
289.0,2011-05-09 09:16:00.000000000
239.4,2011-05-09 09:33:00.000000000
681.5,2011-05-09 09:46:00.000000000
309.19,2011-05-09 10:02:00.000000000
137.95000000000002,2011-05-09 10:03:00.000000000
362.9,2011-05-09 10:03:00.000000000
357.3,2011-05-09 10:13:00.000000000
0.0,2011-05-09 10:24:00.000000000
335.11,2011-05-09 10:24:00.000000000
553.35,2011-05-09 10:38:00.000000000
399.15,2011-05-09 11:26:00.000000000
155.4,2011-05-09 11:51:00.000000000
417.0,2011-05-09 12:04:00.000000000
816.0,2011-05-09 12:05:00.000000000
738.0,2011-05-09 12:07:00.000000000
360.29,2011-05-09 12:13:59.999999744
227.62,2011-05-09 12:16:00.000000000
815.78,2011-05-09 12:20:00.000000000
404.2,2011-05-09 12:24:59.999999744
272.46,2011-05-09 12:25:00.000000000
101.17999999999999,2011-05-09 12:28:00.000000000
301.15000000000003,2011-05-09 12:29:00.000000000
109.05,2011-05-09 12:30:00.000000000
305.02,2011-05-09 12:39:00.000000000
118.49,2011-05-09 12:40:00.000000000
331.7,2011-05-09 12:42:00.000000000
160.65,2011-05-09 12:58:00.000000000
342.78000000000003,2011-05-09 13:03:00.000000000
0.0,2011-05-09 13:05:00.000000000
172.18,2011-05-09 13:10:00.000000000
667.61,2011-05-09 13:27:00.000000000
351.83,2011-05-09 13:28:00.000000000
37.5,2011-05-09 13:43:00.000000000
111.15,2011-05-09 13:45:00.000000000
967.52,2011-05-09 13:51:00.000000000
352.54,2011-05-09 13:59:00.000000000
148.08,2011-05-09 14:02:00.000000000
723.9,2011-05-09 14:10:00.000000000
652.8,2011-05-09 14:22:00.000000000
335.64,2011-05-09 14:40:00.000000000
376.3,2011-05-09 14:40:00.000000000
719.8000000000001,2011-05-09 14:44:00.000000000
331.80000000000007,2011-05-09 14:44:00.000000000
109.13000000000001,2011-05-09 14:54:00.000000000
181.54,2011-05-09 15:17:00.000000000
443.65999999999997,2011-05-09 15:21:00.000000000
485.76,2011-05-09 15:29:00.000000000
360.18,2011-05-09 15:33:00.000000000
451.25,2011-05-09 15:34:00.000000000
251.6,2011-05-09 15:48:00.000000000
92.72,2011-05-09 15:51:00.000000000
300.29999999999995,2011-05-09 16:01:00.000000000
81.36,2011-05-09 16:02:00.000000000
1388.46,2011-05-09 16:21:00.000000000
1513.36,2011-05-09 16:27:00.000000000
1777.7,2011-05-09 16:30:00.000000000
1401.3799999999999,2011-05-09 16:34:00.000000000
71.82,2011-05-09 16:35:00.000000000
18.450000000000003,2011-05-09 16:37:00.000000000
330.0,2011-05-09 16:38:00.000000000
7.8,2011-05-09 16:39:00.000000000
12.75,2011-05-09 16:41:00.000000000
147.15,2011-05-09 16:42:00.000000000
0.0,2011-05-09 16:48:00.000000000
172.95,2011-05-09 16:59:00.000000000
38.3,2011-05-09 17:24:00.000000000
344.86,2011-05-10 08:58:00.000000000
298.43,2011-05-10 09:35:00.000000000
521.49,2011-05-10 09:39:00.000000000
456.55,2011-05-10 09:41:00.000000000
4.949999999999999,2011-05-10 09:58:00.000000000
314.6,2011-05-10 10:00:00.000000000
111.03,2011-05-10 10:11:00.000000000
14.95,2011-05-10 10:11:00.000000000
319.12,2011-05-10 10:20:00.000000000
319.81,2011-05-10 10:29:00.000000000
188.8,2011-05-10 10:30:00.000000000
1077.4,2011-05-10 10:34:00.000000000
137.9,2011-05-10 10:35:00.000000000
334.71,2011-05-10 10:39:00.000000000
1560.3400000000001,2011-05-10 10:43:00.000000000
160.66,2011-05-10 10:45:00.000000000
319.51,2011-05-10 11:04:00.000000000
314.26,2011-05-10 11:20:00.000000000
404.70000000000005,2011-05-10 11:31:00.000000000
357.15000000000003,2011-05-10 11:33:00.000000000
313.93,2011-05-10 11:44:00.000000000
791.33,2011-05-10 11:48:00.000000000
44.550000000000004,2011-05-10 11:49:00.000000000
323.7,2011-05-10 11:50:00.000000000
2044.3700000000001,2011-05-10 11:54:00.000000000
314.55,2011-05-10 11:55:00.000000000
716.0,2011-05-10 11:56:00.000000000
77.19999999999999,2011-05-10 12:00:00.000000000
